paper_id,replacement_pct,age_days,strength_mpa,is_range,sio2,cao,al2o3,fe2o3,mgo,so3,na2o,k2o,loi,amorphous_pct,specific_gravity,mean_particle_um,specific_surface,bet_surface,blaine,wb_ratio,burn_temp_c,burn_duration,grind_duration,pozzolanic_reactivity,activation_method,mineralogy,processing_method,ctrl_strength_mpa,rel_strength,aggregate_replacement_suspect
22,40.0,7.0,9.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,28.0,0.32142857142857145,False
22,0.0,28.0,38.8,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,0.9797979797979797,False
22,10.0,28.0,32.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,0.8080808080808081,False
22,20.0,28.0,24.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,0.6060606060606061,False
22,30.0,28.0,20.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,0.5050505050505051,False
22,40.0,28.0,17.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,0.4292929292929293,False
22,0.0,56.0,42.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.9692307692307692,False
22,10.0,56.0,36.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.8307692307692307,False
22,20.0,56.0,30.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.6923076923076923,False
22,30.0,56.0,25.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.5769230769230769,False
22,40.0,56.0,22.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.5076923076923077,False
22,0.0,90.0,44.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.9705882352941176,False
22,10.0,90.0,39.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.8602941176470588,False
22,20.0,90.0,33.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.7279411764705882,False
22,30.0,90.0,29.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.6397058823529411,False
22,40.0,90.0,26.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.5735294117647058,False
22,0.0,7.0,29.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,28.0,1.0357142857142858,False
22,10.0,7.0,20.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,28.0,0.7142857142857143,False
22,20.0,7.0,16.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,28.0,0.5714285714285714,False
22,30.0,7.0,14.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,28.0,0.5,False
22,40.0,7.0,13.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,28.0,0.4642857142857143,False
22,0.0,28.0,41.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,1.0353535353535352,False
22,10.0,28.0,34.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,0.8585858585858586,False
22,20.0,28.0,29.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,0.7323232323232323,False
22,30.0,28.0,25.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,0.6313131313131313,False
22,40.0,28.0,23.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,0.5808080808080808,False
22,0.0,56.0,45.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,1.0384615384615383,False
22,10.0,56.0,39.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.8999999999999999,False
22,20.0,56.0,34.5,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.7961538461538461,False
22,30.0,56.0,31.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.7153846153846154,False
22,40.0,56.0,28.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.6461538461538461,False
22,0.0,90.0,47.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,1.0367647058823528,False
22,10.0,90.0,42.5,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.9375,False
22,20.0,90.0,38.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.838235294117647,False
22,30.0,90.0,35.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.7720588235294117,False
22,40.0,90.0,32.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.7058823529411764,False
22,40.0,7.0,11.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,28.0,0.39285714285714285,False
22,0.0,28.0,39.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,0.9848484848484849,False
22,40.0,28.0,20.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,39.6,0.5050505050505051,False
22,0.0,56.0,43.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.9923076923076922,False
22,20.0,56.0,35.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.8076923076923076,False
22,40.0,56.0,26.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,43.333333333333336,0.6,False
22,0.0,90.0,45.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.9926470588235293,False
22,10.0,90.0,41.5,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.9154411764705882,False
22,30.0,90.0,33.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.7279411764705882,False
22,40.0,90.0,29.0,False,75.0,3.3,1.29,0.78,0.22,,0.4,1.5,3.67,,2.53,,,,,0.38,,,,,,,controlled_burn,45.333333333333336,0.6397058823529411,False
24,10.0,7.0,12.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
24,10.0,14.0,14.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
24,10.0,21.0,18.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
24,10.0,28.0,22.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
24,20.0,7.0,11.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
24,20.0,14.0,13.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
24,20.0,21.0,18.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
24,20.0,28.0,20.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
24,10.0,7.0,10.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
24,25.0,14.0,12.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
24,25.0,21.0,14.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
24,25.0,28.0,19.0,False,,,,,,,,,,,1.5366666666666668,,,,,,,,,,,,uncontrolled_burn,,,False
27,0.0,3.0,24.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,24.0,1.0,False
27,0.0,7.0,37.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,37.0,1.0,False
27,0.0,28.0,50.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,50.0,1.0,False
27,5.0,3.0,21.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,24.0,0.875,False
27,5.0,7.0,37.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,37.0,1.0,False
27,5.0,28.0,49.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,50.0,0.98,False
27,10.0,3.0,22.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,24.0,0.9166666666666666,False
27,10.0,7.0,36.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,37.0,0.972972972972973,False
27,10.0,28.0,48.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,50.0,0.96,False
27,15.0,3.0,12.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,24.0,0.5,False
27,15.0,7.0,23.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,37.0,0.6216216216216216,False
27,15.0,28.0,33.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,50.0,0.66,False
27,20.0,3.0,4.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,24.0,0.16666666666666666,False
27,20.0,7.0,9.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,37.0,0.24324324324324326,False
27,20.0,28.0,17.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,50.0,0.34,False
27,25.0,3.0,1.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,24.0,0.041666666666666664,False
27,25.0,7.0,4.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,37.0,0.10810810810810811,False
27,25.0,28.0,9.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,50.0,0.18,False
27,30.0,3.0,1.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,24.0,0.041666666666666664,False
27,30.0,7.0,4.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,37.0,0.10810810810810811,False
27,30.0,28.0,6.0,False,83.6,0.84,0.76,0.64,0.4,0.69,,,14.2,,,,,,,,,,,,,,controlled_burn,50.0,0.12,False
28,10.0,2.0,22.0,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,7.0,34.6,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,28.0,47.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,90.0,57.9,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,2.0,18.9,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,7.0,31.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,28.0,40.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,90.0,55.7,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,2.0,14.9,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,7.0,24.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,28.0,39.7,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,90.0,48.1,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,2.0,21.0,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,7.0,33.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,28.0,44.4,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,90.0,58.5,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,2.0,18.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,7.0,31.3,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,28.0,44.7,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,90.0,57.2,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,2.0,15.5,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,7.0,25.3,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,28.0,39.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,90.0,48.5,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,2.0,20.5,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,7.0,36.4,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,28.0,50.7,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,7.0,32.3,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,28.0,49.5,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,2.0,16.1,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,7.0,28.3,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,28.0,47.3,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,2.0,22.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,7.0,38.2,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,10.0,28.0,53.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,2.0,19.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,7.0,33.6,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,20.0,28.0,51.4,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,2.0,17.1,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,7.0,30.1,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
28,30.0,28.0,48.8,False,50.655,5.4975000000000005,5.0775,5.1075,5.209999999999999,5.0525,200.0,5.7375,7.417499999999999,24.197142857142858,,,,,2667.5,0.5375000000000001,,,,2.0,mechanical,crystalline,burn_other,,,False
30,0.0,7.0,17.51,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,17.51,1.0,False
30,5.0,7.0,16.88,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,17.51,0.9640205596801826,False
30,10.0,7.0,12.01,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,17.51,0.6858937749857223,False
30,15.0,7.0,11.24,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,17.51,0.6419189034837235,False
30,20.0,7.0,10.86,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,17.51,0.6202170188463734,False
30,25.0,7.0,7.95,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,17.51,0.4540262707024557,False
30,0.0,14.0,21.6,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,21.6,1.0,False
30,5.0,14.0,17.44,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,21.6,0.8074074074074075,False
30,10.0,14.0,12.83,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,21.6,0.5939814814814814,False
30,15.0,14.0,12.55,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,21.6,0.5810185185185185,False
30,20.0,14.0,11.51,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,21.6,0.5328703703703703,False
30,25.0,14.0,8.98,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,21.6,0.41574074074074074,False
30,0.0,28.0,29.15,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,29.15,1.0,False
30,5.0,28.0,27.68,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,29.15,0.9495711835334477,False
30,10.0,28.0,20.88,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,29.15,0.716295025728988,False
30,15.0,28.0,18.7,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,29.15,0.6415094339622641,False
30,20.0,28.0,18.59,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,29.15,0.6377358490566039,False
30,25.0,28.0,13.29,False,,,,,,,,,,,,,,,,,,,,,mechanical,,burn_other,29.15,0.455917667238422,False
33,10.0,28.0,39.2,False,77.82000000000001,0.5,3.2,0.305,0.96,,,0.1149999999999999,,,0.925,190.0,,,,0.5,650.0,1.0,,2.0,both,amorphous,controlled_burn,,,False
35,5.0,7.0,14.3,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,,,False
35,10.0,7.0,15.6,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,,,False
35,15.0,7.0,12.9,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,,,False
35,20.0,7.0,11.5,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,,,False
35,5.0,14.0,18.4,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,,,False
35,10.0,14.0,19.5,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,,,False
35,15.0,14.0,15.9,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,,,False
35,20.0,14.0,12.4,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,,,False
35,0.0,28.0,27.0,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,27.0,1.0,False
35,5.0,28.0,24.8,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,27.0,0.9185185185185185,False
35,10.0,28.0,29.3,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,27.0,1.0851851851851853,False
35,15.0,28.0,17.6,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,27.0,0.6518518518518519,False
35,20.0,28.0,16.03,False,79.84,0.55,0.14,1.16,0.19,,0.08,2.9,,,1.95,,,,,0.55,,,,,,,,27.0,0.5937037037037037,False
