paper_id,mix_id,replacement_pct,age_days,strength_mpa,wb_block,graph_derived,age_known,mix_activation,source
10,RPC-15%RP+15%FA (w/b 0.5),15.0,,35.5,,True,False,,matrix
10,,15.0,,36.0,0.5,True,False,,sheet1
10,RPC-15%RP+15%FA (w/b 0.4),15.0,,45.0,,True,False,,matrix
10,,15.0,,47.3,0.4,True,False,,sheet1
10,,30.0,,33.0,0.5,True,False,,sheet1
10,,30.0,,44.8,0.4,True,False,,sheet1
10,,45.0,,25.4,0.5,True,False,,sheet1
10,,45.0,,38.3,0.4,True,False,,sheet1
11,Graph-derived,0.0,28.0,24.0,,True,True,,sheet1
11,Graph-derived,0.0,28.0,41.0,,True,True,,sheet1
11,Series 11 (Control),0.0,,41.0,,True,False,,matrix
11,Series 12 (Control),25.0,,24.0,,True,False,Mechanical only (No Thermal),matrix
11,Series 5,25.0,,29.5,,True,False,Thermal & Mechanical,matrix
11,Series 1,25.0,,30.0,,True,False,Thermal & Mechanical,matrix
11,Series 2,25.0,,32.0,,True,False,Thermal & Mechanical,matrix
11,Series 7,25.0,,34.0,,True,False,Thermal & Mechanical,matrix
11,Series 9,25.0,,36.2,,True,False,Thermal & Mechanical,matrix
11,Series 8,25.0,,38.0,,True,False,Thermal & Mechanical,matrix
11,Series 6,25.0,,41.5,,True,False,Thermal & Mechanical,matrix
11,Series 3,25.0,,43.0,,True,False,Thermal & Mechanical,matrix
11,Series 4,25.0,,44.0,,True,False,Thermal & Mechanical,matrix
12,CTL,0.0,,1.2,,False,False,,matrix
12,CTL,0.0,,1.3,,False,False,,matrix
12,CTL,0.0,,2.9,,False,False,,matrix
12,,5.0,7.0,42.1,,False,True,,sheet1
12,,5.0,28.0,49.4,,False,True,,sheet1
12,,5.0,90.0,55.5,,False,True,,sheet1
12,CDWg5,5.0,,0.8,,False,False,,matrix
12,CDWg5,5.0,,1.8,,False,False,,matrix
12,,10.0,7.0,37.5,,False,True,,sheet1
12,,10.0,28.0,45.7,,False,True,,sheet1
12,,10.0,90.0,54.1,,False,True,,sheet1
12,CDWg10,10.0,,0.8,,False,False,,matrix
12,CDWg10,10.0,,1.7,,False,False,,matrix
13,,0.0,,173.05,,False,False,,sheet1
13,,0.0,,177.13,,False,False,,sheet1
13,N80R20,20.0,,179.78,,False,False,,matrix
13,N60R40,40.0,,184.26,,False,False,,matrix
13,N40R60,60.0,,180.32,,False,False,,matrix
13,N20R80,80.0,,177.3,,False,False,,matrix
13,N0R100,100.0,,173.05,,False,False,,matrix
14,Control mix,0.0,28.0,63.7,,True,True,,matrix
14,RP,30.0,28.0,45.4,,True,True,,matrix
14,FA,30.0,28.0,45.7,,True,True,,matrix
15,R0/50,0.0,,28.5,,False,False,,sheet1
15,NAC,0.0,,42.8,,False,False,,sheet1
15,R10/50,10.0,,26.9,,False,False,,sheet1
15,R10/0,10.0,,34.8,,False,False,,sheet1
15,R25/50,25.0,,18.3,,False,False,,sheet1
15,R25/0,25.0,,26.5,,False,False,,sheet1
16,R0/50,0.0,,34.8,,False,False,,sheet1
16,NAC,0.0,,46.6,,False,False,,sheet1
16,R10/50,10.0,,32.8,,False,False,,sheet1
16,N10/0,10.0,,37.8,,False,False,,sheet1
16,R25/50,25.0,,23.3,,False,False,,sheet1
16,N25/0,25.0,,27.7,,False,False,,sheet1
17,MC20,20.0,3.0,22.1,,False,True,,sheet1
17,MA20,20.0,3.0,33.2,,False,True,,sheet1
17,MD20,20.0,3.0,46.1,,False,True,,sheet1
17,MC20,20.0,7.0,32.2,,False,True,,sheet1
17,MA20,20.0,7.0,48.1,,False,True,,sheet1
17,MD20,20.0,7.0,61.7,,False,True,,sheet1
17,MC20,20.0,28.0,45.6,,False,True,,sheet1
17,MA20,20.0,28.0,59.7,,False,True,,sheet1
17,MD20,20.0,28.0,74.9,,False,True,,sheet1
17,MA20,20.0,90.0,71.3,,False,True,,sheet1
17,MFP400,50.0,3.0,0.6,,False,True,,sheet1
17,MFP500,50.0,3.0,4.6,,False,True,,sheet1
17,MFP700,50.0,3.0,4.9,,False,True,,sheet1
17,MFP900,50.0,3.0,5.1,,False,True,,sheet1
17,MFP800,50.0,3.0,5.6,,False,True,,sheet1
17,MFP600,50.0,3.0,15.3,,False,True,,sheet1
17,MA50,50.0,3.0,18.1,,False,True,,sheet1
17,MC50,50.0,3.0,23.8,,False,True,,sheet1
17,MD50,50.0,3.0,35.2,,False,True,,sheet1
17,MC50,50.0,7.0,29.4,,False,True,,sheet1
17,MA50,50.0,7.0,33.0,,False,True,,sheet1
17,MD50,50.0,7.0,49.1,,False,True,,sheet1
17,MFP400,50.0,28.0,1.2,,False,True,,sheet1
17,MFP500,50.0,28.0,9.3,,False,True,,sheet1
17,MFP700,50.0,28.0,15.9,,False,True,,sheet1
